1.184982926532051195e+01,1.340262446886871928e+01,1.334669559983199782e+01,1.259663610817371548e+01,1.309625734802581931e+01,1.432569371323590701e+01,1.625741496745488845e+01,1.596723257008475905e+01,1.820589227826787138e+01,1.552955878048130778e+01,1.722805573366587240e+01,2.110766883870280708e+01,1.905210597296466091e+01,2.241181448626674566e+01,2.179796515706217264e+01,1.840887196938264836e+01,1.693461343905360295e+01,1.679422098782939088e+01,1.785914951220139102e+01,1.771099643893936459e+01,1.775019598951316269e+01,1.872750941932577362e+01
1.132096739468228108e+01,1.167878934301985616e+01,1.296614592948399647e+01,1.253297237842591372e+01,1.505553530123166439e+01,1.619137844462072451e+01,1.510530125914157829e+01,1.570823737534826670e+01,1.892962074767721958e+01,1.714541428983593718e+01,1.965871947167321920e+01,2.131583970010373008e+01,2.032283554749377075e+01,2.075732996470150837e+01,2.114945716388852404e+01,1.945784012236617855e+01,1.783166647044769704e+01,1.752241021653906827e+01,1.945295955796611054e+01,2.008036848015959563e+01,1.700853187809563849e+01,1.828120608004266145e+01
1.185381795701574781e+01,1.316463809257183115e+01,1.258465495205542872e+01,1.267723158779292447e+01,1.254674727812827939e+01,1.402147081520080896e+01,1.560593178759105015e+01,1.626614730134802755e+01,1.653707957658945205e+01,1.476022787201452857e+01,1.953532763451190135e+01,1.893886415897695485e+01,2.016378829449219623e+01,2.146855647270514567e+01,2.210369928766352388e+01,1.987528292058921764e+01,1.677109496563032920e+01,1.682701719757971759e+01,1.789172576745064092e+01,2.011478359049053921e+01,1.716016123927751380e+01,2.002753396453683976e+01
1.259627882278855537e+01,1.323976623637350869e+01,1.357968502904417107e+01,1.329663933129656073e+01,1.317899347745821714e+01,1.620886074461963133e+01,1.516589034702598937e+01,1.582251300976509967e+01,1.665199146918878981e+01,1.701287221243162406e+01,1.936385630596146967e+01,1.926484651591198372e+01,2.155911097995794634e+01,2.133429376490647655e+01,2.207948658427832456e+01,1.947597875683106139e+01,1.810170105660843021e+01,1.909080181499131612e+01,1.844054772264377107e+01,1.779486940562979314e+01,1.677175912905939015e+01,1.903714850264311309e+01
1.189692657097401174e+01,1.230246561803088490e+01,1.316380631054632566e+01,1.436310050837238705e+01,1.292712744901293576e+01,1.512880353971839398e+01,1.659791314381569194e+01,1.739605610496894883e+01,1.932947337554200118e+01,1.530692780591188473e+01,1.837254839738668366e+01,1.977455478501287089e+01,2.161399010942624699e+01,2.054115411006670655e+01,2.321034545921051162e+01,1.828842459580356206e+01,1.734146494883261269e+01,1.696512230336822924e+01,1.939712934367160813e+01,1.997078503617819223e+01,1.831788498242359609e+01,1.978946507817219214e+01
1.323915359432782424e+01,1.187035285357750602e+01,1.277746982587527924e+01,1.338102119493742848e+01,1.307454819492244091e+01,1.575187141045214823e+01,1.497775384787735042e+01,1.813450662771241184e+01,1.908917801848069473e+01,1.762478911866546483e+01,1.951501094196973085e+01,2.068521352234668598e+01,2.169781293143800838e+01,2.071388719834164860e+01,2.308197506034721513e+01,1.878394740046213585e+01,1.701104856981466895e+01,1.710788375311933152e+01,1.790076845974438058e+01,1.786788982118063274e+01,1.770854292483174319e+01,1.829710459156416391e+01
1.094484637757112999e+01,1.242192201278882102e+01,1.389128070115681624e+01,1.311450635387462782e+01,1.308704438016443561e+01,1.474790654728987249e+01,1.447660916683416055e+01,1.663629592690315562e+01,1.843272813361164708e+01,1.625526174062165552e+01,1.830402163402125737e+01,2.075258808616512596e+01,1.909003676933378202e+01,2.021636000843736625e+01,2.117500132256684608e+01,1.934240579683396533e+01,1.618703690115217242e+01,1.850252439963182027e+01,1.928595827201177215e+01,1.761555265836511808e+01,1.720312296807182051e+01,1.811143262176535629e+01
1.287210901189368606e+01,1.405650705131236577e+01,1.348576358062418024e+01,1.213768866537313329e+01,1.217412181830716733e+01,1.435153081185288926e+01,1.562145797769770361e+01,1.706809278130010910e+01,1.743528758329082251e+01,1.693255501243972816e+01,1.772116030217388882e+01,1.889770140399010501e+01,2.024207946982418349e+01,2.049550940067506488e+01,2.128652405743720877e+01,1.832184719764055103e+01,1.709054454579426263e+01,1.681259309529725954e+01,1.986986740052468647e+01,2.001476775940215802e+01,1.731029362315412001e+01,1.968893672196642086e+01
1.333064865690023382e+01,1.421286861879897856e+01,1.445791279517336392e+01,1.492688104970903495e+01,1.330288438251993277e+01,1.500532372329102948e+01,1.732292245607358083e+01,1.629079066808040110e+01,1.669046540673335954e+01,1.701184131452160742e+01,1.809955313400446286e+01,2.106171243791175129e+01,1.885946765519308599e+01,2.298216374577604171e+01,2.292898875522064017e+01,1.907759919164491436e+01,1.697875747962433479e+01,1.935862770766532037e+01,1.955337255640872129e+01,1.906682957082653473e+01,1.858496743116176475e+01,1.973681612619700587e+01
1.261206518737769144e+01,1.191914832493065113e+01,1.342737119811221724e+01,1.234631024033494029e+01,1.450089103551145087e+01,1.530905402498769696e+01,1.527398164841867256e+01,1.639007941466812568e+01,1.839268043334742941e+01,1.558420519572285734e+01,1.705661493018605412e+01,2.146244110643186431e+01,1.920191843465427439e+01,2.298404281769810353e+01,2.198025389160239840e+01,1.888290715225218719e+01,1.788552007779935948e+01,1.862641834249139805e+01,1.964092347743180866e+01,1.807659190235176538e+01,1.861101219402577200e+01,1.810884129123482467e+01
1.240688829948045502e+01,1.291441564986810064e+01,1.475107481130982201e+01,1.489491460594022421e+01,1.253529192436415407e+01,1.567630403949921458e+01,1.556813051957802330e+01,1.628500983455312578e+01,1.815311127548923054e+01,1.572423909330354697e+01,1.761444525274082196e+01,1.991557246689839644e+01,2.027352664683191819e+01,2.146542544561872745e+01,2.342764844987055284e+01,2.069423616290936963e+01,1.859956918161811501e+01,1.759172772170708043e+01,1.735660539079807663e+01,1.812702585472565531e+01,1.668199587203310585e+01,1.884795962044110951e+01
1.114640984695616766e+01,1.319836943110033012e+01,1.407571496385456555e+01,1.422163262048153598e+01,1.474972722714479723e+01,1.621511850704317936e+01,1.623049825835768445e+01,1.578612463343266548e+01,1.746161238439931296e+01,1.670550839768942808e+01,1.726553070675278434e+01,2.128722925218563944e+01,2.182100780065524148e+01,2.027646980917338837e+01,2.232335448969194758e+01,1.979829727709973497e+01,1.855504077870614310e+01,1.949606701096014305e+01,1.936732067233847232e+01,1.853209395155345973e+01,1.640031486707549035e+01,1.955003839607449834e+01
1.125306715964032556e+01,1.271822105159585448e+01,1.431955277343483779e+01,1.296617713736959843e+01,1.470332484354620917e+01,1.431234094654842259e+01,1.579560533791534027e+01,1.636812602227170288e+01,1.916893736787626068e+01,1.673336420333478358e+01,1.916125460381369905e+01,2.144619231323500230e+01,2.001073430274603027e+01,2.148929703067806685e+01,2.156853666259072355e+01,2.053775496868559358e+01,1.626211024405572658e+01,1.938554501556441423e+01,1.788564985291829856e+01,1.808217472736533082e+01,1.642379261194223616e+01,1.960199952562496151e+01
1.177623907823307015e+01,1.381920667251912427e+01,1.438248270243047422e+01,1.440447874024682307e+01,1.379616030730214682e+01,1.578718747340364459e+01,1.461852027478079918e+01,1.689172242796296075e+01,1.826224825240834804e+01,1.609071433491676828e+01,1.708952348216013917e+01,2.002400449114724168e+01,2.029974338384777965e+01,2.085721857986555960e+01,2.225201473827104337e+01,2.005696039626802474e+01,1.903590814785597729e+01,1.820476486396889015e+01,1.975732881123993678e+01,1.874159631888260336e+01,1.644643648710435713e+01,2.003165738841793697e+01
1.065359392744019296e+01,1.404747763584832754e+01,1.432486831236675684e+01,1.338383456514841363e+01,1.465649338892640685e+01,1.632237269839394855e+01,1.620522360537493256e+01,1.666442857147911383e+01,1.868785280950455174e+01,1.653573829942151718e+01,1.974073607179046164e+01,2.097630061400323243e+01,1.999841299344239332e+01,2.026437762522080632e+01,2.117622727583593445e+01,1.999858514721818636e+01,1.874794698810661231e+01,1.872339515324741299e+01,1.832216602273929951e+01,1.931897252367382478e+01,1.746305135270857178e+01,2.014841508959965921e+01
1.346697741588791430e+01,1.352036538634716933e+01,1.381876755470249307e+01,1.371883403014366287e+01,1.284840885939272503e+01,1.574681062531660558e+01,1.516655776744951645e+01,1.705705311550459058e+01,1.828520456448418940e+01,1.668994933948754067e+01,1.934620977273379339e+01,2.078374884556446744e+01,1.981726897692450962e+01,2.030270688191409079e+01,2.247466351958221509e+01,1.997113811539899686e+01,1.871894771770183752e+01,1.726546817161730729e+01,1.805563472785362578e+01,2.012630455497968640e+01,1.922846327275211209e+01,1.834509885621011804e+01
1.309123760881260523e+01,1.261843675681764054e+01,1.226680012243415518e+01,1.265742236670194920e+01,1.285282795448167903e+01,1.414602818557342800e+01,1.574846987407619281e+01,1.732500629535763181e+01,1.670917323530333931e+01,1.601556317297281140e+01,1.810267226998283263e+01,1.910512235318577368e+01,2.019250549569064290e+01,2.253260962870647433e+01,2.336936473801416270e+01,1.880142677502997017e+01,1.845437769289490859e+01,1.911970809111434377e+01,1.813192086967053029e+01,1.833353496394285642e+01,1.841633172281757425e+01,1.916681963622019325e+01
1.092527501145696078e+01,1.396285547800685833e+01,1.213730479903442117e+01,1.415708860025551807e+01,1.225619517423486116e+01,1.639247440756633267e+01,1.531067191341861289e+01,1.742881606712401776e+01,1.895592917260367827e+01,1.492732679887958369e+01,1.963179926188322000e+01,1.977885136061807003e+01,2.102226671038247119e+01,2.012493354140601554e+01,2.162410470257987782e+01,1.991019228161212951e+01,1.873041085250773108e+01,1.838034219884114862e+01,1.896204944052279728e+01,1.783407723058391170e+01,1.730121295285231398e+01,2.003239487414806774e+01
1.193717596416892057e+01,1.367991698113415744e+01,1.252306267970104336e+01,1.279666839817566348e+01,1.249726643662653025e+01,1.357853737278617778e+01,1.453724388242418719e+01,1.557188576680865388e+01,1.690827915965118677e+01,1.626339832875931180e+01,1.746844133787582365e+01,2.113287717982287361e+01,2.035810240975609275e+01,2.139738369744484459e+01,2.299583693938442508e+01,1.869382545369343873e+01,1.774713556107612078e+01,1.722320200092447351e+01,1.922722269938027395e+01,1.802687269852761176e+01,1.919476200070062788e+01,1.996161721477689710e+01
1.342740270628519283e+01,1.278848548022035558e+01,1.478880937540089491e+01,1.432735521223767883e+01,1.262206801374563447e+01,1.581867236755716633e+01,1.656264975239896486e+01,1.557605335058519991e+01,1.845877589674669750e+01,1.566397803819827672e+01,1.680555000520376296e+01,1.959716867070318713e+01,2.043816733092350901e+01,2.185093162132231015e+01,2.314381093344243112e+01,1.896253793077100624e+01,1.737477015372263978e+01,1.810261863677569849e+01,1.847565684244029072e+01,1.894238848457019486e+01,1.801826659219589999e+01,1.760533934859138228e+01
